Transaction_ID,Day_name,Brand,Units_Sold,Price_Per_Unit,Customer_Name,Customer_Age,City,Payment_Method,Customer_Ratings,Mobile_Model,Sales_Date
2418,Saturday,Vivo,1,46079.01,Parveen Bhutto,33,Rawalpindi,Credit Card,3,Vivo S1,8/26/2023
2419,Saturday,OnePlus,5,43757.96,Kiran Naqvi,26,Quetta,Cash,3,OnePlus Nord,8/26/2023
2420,Sunday,Vivo,9,18082.94,Amber Wattoo,39,Rawalpindi,Cash,2,Vivo V20,8/27/2023
2421,Sunday,Apple,1,19054.96,Ahmed Baig,57,Faisalabad,Easypaisa,2,iPhone 12,8/27/2023
2422,Sunday,Samsung,1,57560.65,Ayesha Syed,54,Sialkot,Bank Transfer,2,Galaxy S21,8/27/2023
2423,Monday,Vivo,4,63253.75,Sajid Wattoo,31,Hyderabad,Easypaisa,5,Vivo V20,8/28/2023
2424,Monday,OnePlus,4,26981.02,Zainab Hashmi,33,Bahawalpur,Easypaisa,3,OnePlus Nord,8/28/2023
2425,Monday,Xiaomi,2,36277.84,Aisha Nawaz,37,Islamabad,Easypaisa,3,Mi 11,8/28/2023
2426,Tuesday,Samsung,9,31299.7,Usman Khan,32,Islamabad,Bank Transfer,4,Galaxy Note 20,8/29/2023
2427,Tuesday,Xiaomi,9,14352.82,Adnan Durrani,43,Karachi,Cash,3,Mi 11,8/29/2023
2428,Tuesday,Vivo,2,50392.25,Junaid Butt,26,Karachi,Cash,4,Vivo Y51,8/29/2023
2429,Tuesday,Apple,9,59511.58,Uzma Malik,18,Bahawalpur,Easypaisa,5,iPhone 12,8/29/2023
2430,Wednesday,Apple,6,28292.76,Irfan Ali,52,Quetta,Credit Card,2,iPhone 11,8/30/2023
2431,Wednesday,OnePlus,8,69410.55,Laiba Javed,37,Karachi,Cash,2,OnePlus 8T,8/30/2023
2432,Wednesday,Apple,4,14551.09,Tahir Hashmi,23,Mardan,Cash,4,iPhone SE,8/30/2023
2433,Wednesday,Samsung,2,49707.44,Usman Khan,59,Sahiwal,Bank Transfer,5,Galaxy A51,8/30/2023
2434,Thursday,Apple,2,36893.68,Shazia Qureshi,27,Quetta,Cash,4,iPhone 11,8/31/2023
2435,Thursday,OnePlus,9,36796.11,Samina Abbasi,50,Abbottabad,Cash,5,OnePlus 9,8/31/2023
2436,Thursday,Vivo,1,37458.74,Zubair Khan,33,Islamabad,Easypaisa,3,Vivo Y51,8/31/2023
2437,Thursday,Vivo,7,25520.91,Hina Gujjar,53,Gujrat,Easypaisa,4,Vivo V20,8/31/2023
2438,Friday,Apple,3,52933.77,Asad Nawaz,23,Karachi,Bank Transfer,5,iPhone SE,9/1/2023
2439,Friday,Xiaomi,3,53294.59,Rabia Niazi,36,Islamabad,Bank Transfer,2,Redmi Note 10,9/1/2023
2440,Friday,Vivo,2,26943.83,Ali Bhatti,48,Islamabad,Credit Card,5,Vivo Y51,9/1/2023
2441,Saturday,Apple,6,60118.39,Uzma Ahmed,19,Sialkot,Cash,5,iPhone SE,9/2/2023
2442,Saturday,OnePlus,2,29010.7,Nimra Hashmi,35,Karachi,Easypaisa,4,OnePlus 8T,9/2/2023
2443,Saturday,Apple,4,53505.59,Nimra Hussain,59,Faisalabad,Easypaisa,3,iPhone 11,9/2/2023
2444,Saturday,Vivo,9,17259.99,Nimra Hashmi,45,Islamabad,Cash,4,Vivo V20,9/2/2023
2445,Sunday,OnePlus,9,20122.1,Aisha Bhatti,21,Mardan,Bank Transfer,5,OnePlus 8T,9/3/2023
2446,Sunday,Apple,6,28947.74,Samina Aziz,18,Bahawalpur,Easypaisa,5,iPhone 11,9/3/2023
2447,Sunday,Samsung,4,45632.43,Tariq Baloch,59,Gujrat,Bank Transfer,2,Galaxy A51,9/3/2023
2448,Sunday,OnePlus,7,48730.69,Imran Pasha,33,Sialkot,Easypaisa,3,OnePlus 9,9/3/2023
2449,Monday,Samsung,1,33781.37,Fahad Iqbal,19,Lahore,Easypaisa,3,Galaxy S21,9/4/2023
2450,Monday,Xiaomi,4,14670.35,Aisha Aslam,53,Faisalabad,Credit Card,5,Redmi 9,9/4/2023
2451,Monday,OnePlus,5,32418.08,Yasir Gillani,18,Bahawalpur,Easypaisa,5,OnePlus Nord,9/4/2023
2452,Monday,Samsung,8,51326.05,Aisha Javed,56,Karachi,Cash,4,Galaxy S21,9/4/2023
2453,Tuesday,Vivo,2,50259.73,Haris Syed,40,Faisalabad,Cash,4,Vivo S1,9/5/2023
2454,Tuesday,Vivo,5,19611.78,Nimra Kazmi,43,Sialkot,Cash,2,Vivo V20,9/5/2023
2455,Tuesday,Xiaomi,6,10467.04,Rabia Riaz,28,Sukkur,Bank Transfer,5,Redmi 9,9/5/2023
2456,Wednesday,OnePlus,5,55178.9,Samina Abbasi,59,Islamabad,Easypaisa,4,OnePlus 9,9/6/2023
2457,Wednesday,OnePlus,9,16382.09,Imran Abbasi,18,Islamabad,JazzCash,2,OnePlus 9,9/6/2023
2458,Wednesday,OnePlus,1,14940.95,Parveen Bhutto,28,Bahawalpur,Credit Card,3,OnePlus Nord,9/6/2023
2459,Wednesday,Xiaomi,3,10162.07,Babar Talpur,41,Islamabad,Easypaisa,5,Mi 11,9/6/2023
2460,Thursday,OnePlus,2,35956.08,Sana Tarar,27,Islamabad,Cash,5,OnePlus 8T,9/7/2023
2461,Thursday,Vivo,3,40195.83,Aamir Ahmed,31,Rawalpindi,Credit Card,5,Vivo S1,9/7/2023
2462,Thursday,Samsung,9,48259.84,Aisha Malik,31,Gujrat,Credit Card,4,Galaxy S21,9/7/2023
2463,Thursday,Vivo,9,27763.83,Naila Talpur,24,Karachi,Easypaisa,5,Vivo S1,9/7/2023
2464,Friday,Vivo,2,52625.48,Fahad Zardari,40,Rawalpindi,Cash,5,Vivo Y51,9/8/2023
2465,Friday,Samsung,3,20159.91,Farhan Niazi,39,Hyderabad,JazzCash,5,Galaxy S21,9/8/2023
2466,Friday,Vivo,4,59919.4,Madiha Butt,53,Islamabad,Easypaisa,4,Vivo V20,9/8/2023
2467,Saturday,Xiaomi,9,44310.9,Fahad Khan,44,Islamabad,Cash,3,Redmi Note 10,9/9/2023
2468,Saturday,Samsung,3,45033.39,Samina Khattak,19,Karachi,Credit Card,4,Galaxy Note 20,9/9/2023
2469,Saturday,Vivo,7,22586.52,Sajid Wattoo,56,Sialkot,Easypaisa,2,Vivo Y51,9/9/2023
2470,Saturday,Apple,3,14446.52,Tooba Sheikh,36,Islamabad,Credit Card,4,iPhone 12,9/9/2023
2471,Sunday,Vivo,7,37883.49,Misbah Durrani,24,Gujrat,Cash,2,Vivo V20,9/10/2023
2472,Sunday,Xiaomi,7,46936.72,Tooba Malik,29,Karachi,JazzCash,5,Mi 11,9/10/2023
2473,Sunday,OnePlus,9,15702.79,Sana Nawaz,20,Quetta,Bank Transfer,2,OnePlus 8T,9/10/2023
2474,Sunday,Vivo,2,67032.07,Arooj Khoso,22,Karachi,Credit Card,5,Vivo V20,9/10/2023
2475,Monday,OnePlus,6,68824.86,Fahad Ansari,25,Islamabad,Credit Card,2,OnePlus Nord,9/11/2023
2476,Monday,Apple,9,42727.4,Zubair Tarar,31,Rawalpindi,Credit Card,4,iPhone SE,9/11/2023
2477,Monday,Vivo,2,67004.15,Uzma Wattoo,53,Islamabad,Easypaisa,5,Vivo S1,9/11/2023
2478,Tuesday,Samsung,2,20766.71,Rabia Cheema,24,Islamabad,Cash,5,Galaxy Note 20,9/12/2023
2479,Tuesday,OnePlus,5,11525.24,Tariq Abbasi,24,Sargodha,Credit Card,2,OnePlus Nord,9/12/2023
2480,Tuesday,Apple,8,12364.57,Rubina Akhtar,49,Mardan,Credit Card,5,iPhone SE,9/12/2023
2481,Tuesday,Samsung,9,45250.75,Sadia Naqvi,25,Karachi,Credit Card,2,Galaxy Note 20,9/12/2023
2482,Wednesday,Samsung,2,13698.51,Tayyaba Malik,29,Multan,JazzCash,2,Galaxy A51,9/13/2023
2483,Wednesday,Samsung,5,67512.74,Umer Baloch,27,Bahawalpur,Credit Card,2,Galaxy S21,9/13/2023
2484,Wednesday,Samsung,7,18515.99,Uzma Ahmed,31,Karachi,Cash,4,Galaxy Note 20,9/13/2023
2485,Thursday,Vivo,6,28283.37,Rimsha Hashmi,26,Karachi,JazzCash,2,Vivo V20,9/14/2023
2486,Thursday,Vivo,6,59351.07,Laiba Khoso,55,Sheikhupura,Cash,5,Vivo S1,9/14/2023
2487,Thursday,Vivo,7,23124.42,Ibrahim Baloch,47,Lahore,JazzCash,2,Vivo V20,9/14/2023
2488,Friday,Apple,3,24578.11,Sajid Butt,22,Sheikhupura,JazzCash,3,iPhone 11,9/15/2023
2489,Friday,Apple,3,48538.54,Imran Abbasi,18,Sargodha,Easypaisa,5,iPhone SE,9/15/2023
2490,Friday,Apple,9,26565.17,Omar Ahmed,18,Sheikhupura,Bank Transfer,4,iPhone 11,9/15/2023
2491,Friday,Xiaomi,8,23046.86,Adnan Khan,37,Karachi,Bank Transfer,3,Redmi 9,9/15/2023
2492,Saturday,Apple,5,25250.66,Salman Javed,28,Karachi,Cash,3,iPhone 11,9/16/2023
2493,Saturday,Vivo,6,39438.85,Asad Zardari,43,Quetta,Cash,5,Vivo Y51,9/16/2023
2494,Saturday,Vivo,1,67965.99,Yasmin Khattak,20,Multan,Credit Card,5,Vivo V20,9/16/2023
2495,Saturday,Xiaomi,1,59934.28,Shahid Talpur,23,Sheikhupura,Easypaisa,4,Mi 11,9/16/2023
2496,Sunday,Xiaomi,4,27076.62,Rimsha Zardari,28,Islamabad,Bank Transfer,4,Mi 11,9/17/2023
2497,Sunday,Apple,2,31802.39,Mudassar Hashmi,25,Multan,Easypaisa,5,iPhone 12,9/17/2023
2498,Sunday,OnePlus,7,37870.74,Salman Niazi,46,Multan,Credit Card,2,OnePlus Nord,9/17/2023
2499,Sunday,Xiaomi,2,68735.78,Muneeba Abbasi,27,Abbottabad,Easypaisa,4,Redmi 9,9/17/2023
2500,Monday,Samsung,2,20343.43,Afshan Butt,51,Faisalabad,JazzCash,4,Galaxy Note 20,9/18/2023
2501,Monday,Vivo,5,31448.99,Nadia Siddiqui,41,Islamabad,Cash,2,Vivo V20,9/18/2023
2502,Monday,Samsung,4,53765.57,Sajid Chaudhry,34,Islamabad,Easypaisa,5,Galaxy A51,9/18/2023
2503,Monday,Vivo,8,67836.62,Shahid Naqvi,49,Mardan,JazzCash,5,Vivo V20,9/18/2023
2504,Tuesday,Vivo,4,19340.51,Adnan Zardari,28,Quetta,Credit Card,5,Vivo Y51,9/19/2023
2505,Tuesday,Xiaomi,6,23642.8,Ayesha Naqvi,51,Karachi,Bank Transfer,2,Redmi Note 10,9/19/2023
2506,Tuesday,Xiaomi,5,23541.68,Shazia Riaz,41,Islamabad,Easypaisa,5,Mi 11,9/19/2023
2507,Wednesday,Samsung,2,11255.92,Shahid Naqvi,22,Sheikhupura,JazzCash,5,Galaxy A51,9/20/2023
2508,Wednesday,Vivo,8,46246.94,Kamran Bhutto,46,Sargodha,Bank Transfer,5,Vivo S1,9/20/2023
2509,Wednesday,Samsung,2,50242.18,Aroha Syed,51,Sukkur,Easypaisa,5,Galaxy A51,9/20/2023
2510,Wednesday,OnePlus,9,46151.55,Waseem Bhatti,33,Peshawar,Easypaisa,2,OnePlus Nord,9/20/2023
2511,Thursday,Samsung,9,14279.38,Samina Qureshi,42,Karachi,Credit Card,5,Galaxy S21,9/21/2023
2512,Thursday,Apple,3,14153.81,Rabia Cheema,54,Islamabad,JazzCash,5,iPhone 12,9/21/2023
2513,Thursday,Samsung,4,22623.19,Mehwish Rana,25,Sheikhupura,Cash,3,Galaxy S21,9/21/2023
2514,Friday,Apple,8,27417.67,Tayyaba Malik,46,Karachi,Easypaisa,4,iPhone 11,9/22/2023
2515,Friday,Apple,9,57192.62,Saima Mirza,42,Bahawalpur,Bank Transfer,5,iPhone SE,9/22/2023
2516,Friday,Apple,3,19563.42,Omar Talpur,59,Bahawalpur,Cash,3,iPhone SE,9/22/2023
2517,Friday,OnePlus,5,12645.53,Rida Hussain,40,Karachi,Cash,2,OnePlus Nord,9/22/2023
2518,Saturday,Samsung,8,33639.25,Mehwish Siddiqui,51,Islamabad,JazzCash,3,Galaxy S21,9/23/2023
2519,Saturday,Samsung,3,34983.53,Adnan Talpur,20,Rawalpindi,JazzCash,5,Galaxy S21,9/23/2023
2520,Saturday,OnePlus,7,37054.44,Khalid Gujjar,47,Islamabad,Bank Transfer,2,OnePlus Nord,9/23/2023
2521,Saturday,Vivo,8,59614.21,Khalid Baig,51,Karachi,Cash,3,Vivo Y51,9/23/2023
2522,Sunday,Xiaomi,3,15880.32,Parveen Paracha,49,Islamabad,JazzCash,5,Redmi Note 10,9/24/2023
2523,Sunday,Samsung,2,52236.52,Faisal Ahmed,46,Gujranwala,Easypaisa,2,Galaxy A51,9/24/2023
2524,Sunday,Xiaomi,7,30276.73,Zainab Javed,26,Bahawalpur,Cash,2,Redmi 9,9/24/2023
2525,Sunday,OnePlus,9,28598.81,Ahsan Farooq,19,Karachi,Easypaisa,4,OnePlus Nord,9/24/2023
2526,Monday,Vivo,1,65952.59,Bilal Tarar,56,Karachi,Easypaisa,5,Vivo Y51,9/25/2023
2527,Monday,Vivo,3,24908.11,Rabia Pasha,24,Islamabad,JazzCash,4,Vivo S1,9/25/2023
2528,Monday,Vivo,5,48551.91,Sadia Paracha,22,Gujranwala,Easypaisa,2,Vivo V20,9/25/2023
2529,Tuesday,OnePlus,3,26507.67,Shahid Chaudhry,25,Sheikhupura,Bank Transfer,2,OnePlus 8T,9/26/2023
2530,Tuesday,Apple,1,40428.63,Samina Qureshi,49,Bahawalpur,Cash,3,iPhone 11,9/26/2023
2531,Tuesday,Apple,7,57177.57,Iqra Qureshi,35,Lahore,Easypaisa,4,iPhone SE,9/26/2023
2532,Tuesday,Xiaomi,7,62903.35,Danish Mengal,55,Lahore,JazzCash,5,Redmi Note 10,9/26/2023
2533,Wednesday,Apple,8,60321.83,Nida Gujjar,35,Islamabad,Credit Card,5,iPhone 12,9/27/2023
2534,Wednesday,Apple,5,44930.84,Shabana Syed,58,Islamabad,Bank Transfer,4,iPhone SE,9/27/2023
2535,Wednesday,Vivo,5,24928.98,Sidra Niazi,33,Sargodha,Credit Card,2,Vivo S1,9/27/2023
2536,Wednesday,Vivo,5,49674,Imran Bhatti,38,Sargodha,JazzCash,3,Vivo V20,9/27/2023
2537,Thursday,Xiaomi,1,52594.3,Haris Syed,27,Islamabad,Credit Card,5,Mi 11,9/28/2023
2538,Thursday,Samsung,5,10641.52,Sumera Baloch,59,Karachi,Easypaisa,5,Galaxy Note 20,9/28/2023
2539,Thursday,Xiaomi,6,36352.63,Imran Bhatti,21,Rawalpindi,Credit Card,3,Redmi 9,9/28/2023
2540,Thursday,Xiaomi,1,60595.72,Yasir Talpur,25,Islamabad,Easypaisa,2,Redmi 9,9/28/2023
2541,Friday,OnePlus,7,39375.26,Majid Lodhi,36,Lahore,Easypaisa,5,OnePlus 9,9/29/2023
2542,Friday,OnePlus,1,28682.53,Aisha Hussain,57,Lahore,JazzCash,3,OnePlus 9,9/29/2023
2543,Friday,Xiaomi,2,62307.87,Ibrahim Mengal,57,Rawalpindi,Easypaisa,5,Redmi Note 10,9/29/2023
2544,Friday,Xiaomi,2,19352.84,Nimra Durrani,26,Sialkot,Cash,4,Redmi Note 10,9/29/2023
2545,Saturday,Xiaomi,5,22386.71,Mehwish Hashmi,47,Islamabad,Credit Card,5,Redmi 9,9/30/2023
2546,Saturday,Apple,7,51242.34,Kiran Rana,34,Islamabad,Bank Transfer,2,iPhone SE,9/30/2023
2547,Saturday,OnePlus,1,31146.16,Ibrahim Aziz,57,Islamabad,Easypaisa,5,OnePlus 9,9/30/2023
2548,Sunday,Xiaomi,1,52781.01,Maryam Bhatti,32,Islamabad,Credit Card,2,Redmi 9,10/1/2023
2549,Sunday,Vivo,1,19462.22,Amber Hashmi,21,Karachi,Credit Card,4,Vivo S1,10/1/2023
2550,Sunday,Vivo,6,25136.15,Javeria Zardari,23,Peshawar,Cash,5,Vivo V20,10/1/2023
2551,Sunday,Apple,2,19398.84,Tahir Mirza,33,Hyderabad,Credit Card,2,iPhone 11,10/1/2023
2552,Monday,Apple,1,67174.62,Naila Talpur,43,Bahawalpur,Bank Transfer,2,iPhone 11,10/2/2023
2553,Monday,Samsung,6,34324.24,Sohail Hashmi,54,Abbottabad,Bank Transfer,4,Galaxy S21,10/2/2023
2554,Monday,Samsung,2,30233.19,Shafiq Ansari,40,Gujrat,Easypaisa,3,Galaxy Note 20,10/2/2023
2555,Tuesday,Samsung,6,10852.13,Afshan Niazi,30,Islamabad,Easypaisa,4,Galaxy A51,10/3/2023
2556,Tuesday,Apple,8,19205.05,Usman Baig,34,Karachi,Bank Transfer,5,iPhone 11,10/3/2023
2557,Tuesday,Apple,2,35268.15,Hina Siddiqui,44,Islamabad,Credit Card,5,iPhone 12,10/3/2023
2558,Wednesday,Apple,9,14110.17,Nida Aziz,39,Abbottabad,Credit Card,5,iPhone 12,10/4/2023
2559,Wednesday,Vivo,8,40644.36,Misbah Gujjar,54,Sahiwal,Cash,2,Vivo Y51,10/4/2023
2560,Wednesday,Apple,1,37300.93,Uzma Malik,36,Lahore,Easypaisa,5,iPhone 11,10/4/2023
2561,Thursday,Vivo,7,56030.09,Arooj Javed,56,Gujrat,Credit Card,3,Vivo S1,10/5/2023
2562,Thursday,Samsung,6,49588.16,Haris Abbasi,52,Karachi,Credit Card,3,Galaxy Note 20,10/5/2023
2563,Thursday,Samsung,6,36756.84,Mehwish Durrani,30,Islamabad,Easypaisa,4,Galaxy Note 20,10/5/2023
2564,Friday,Samsung,6,23479.64,Samina Khoso,31,Faisalabad,Bank Transfer,5,Galaxy Note 20,10/6/2023
2565,Friday,Xiaomi,6,53611.81,Shazia Riaz,48,Islamabad,Credit Card,5,Redmi 9,10/6/2023
2566,Friday,Xiaomi,7,52471.73,Salman Raja,19,Islamabad,Cash,5,Mi 11,10/6/2023
2567,Saturday,OnePlus,3,19197.77,Gulnaz Gujjar,56,Sheikhupura,Credit Card,5,OnePlus Nord,10/7/2023
2568,Saturday,OnePlus,6,64885.11,Laiba Khoso,54,Bahawalpur,Credit Card,5,OnePlus Nord,10/7/2023
2569,Saturday,OnePlus,3,13864.31,Rizwan Aziz,31,Quetta,Cash,5,OnePlus 9,10/7/2023
2570,Sunday,Xiaomi,7,13302.26,Sobia Gillani,26,Islamabad,JazzCash,4,Redmi Note 10,10/8/2023
2571,Sunday,Xiaomi,7,21241.03,Rizwan Riaz,27,Faisalabad,Cash,4,Redmi 9,10/8/2023
2572,Sunday,OnePlus,8,64567.65,Aqsa Siddiqui,24,Hyderabad,Cash,4,OnePlus Nord,10/8/2023
2573,Sunday,OnePlus,2,41199.89,Noor Durrani,45,Islamabad,Easypaisa,4,OnePlus Nord,10/8/2023
2574,Monday,Apple,9,57276.46,Yasmin Khattak,42,Hyderabad,Credit Card,3,iPhone 12,10/9/2023
2575,Monday,OnePlus,5,23670.59,Farhan Wattoo,45,Abbottabad,JazzCash,5,OnePlus Nord,10/9/2023
2576,Monday,Apple,9,39413.32,Salman Ali,19,Karachi,Credit Card,2,iPhone 12,10/9/2023
2577,Tuesday,Vivo,5,31497.37,Haris Javed,34,Islamabad,Bank Transfer,5,Vivo V20,10/10/2023
2578,Tuesday,Xiaomi,7,59669.72,Adnan Tiwana,21,Gujrat,Cash,4,Redmi 9,10/10/2023
2579,Tuesday,OnePlus,9,11356.27,Nasir Tarar,30,Quetta,Easypaisa,3,OnePlus Nord,10/10/2023
2580,Wednesday,Xiaomi,4,24630.56,Rizwan Ahmed,35,Islamabad,Cash,3,Redmi 9,10/11/2023
2581,Wednesday,Xiaomi,2,19154.45,Shabana Wattoo,20,Gujranwala,Credit Card,5,Redmi Note 10,10/11/2023
2582,Wednesday,Xiaomi,9,61551.34,Nida Gujjar,54,Mardan,Easypaisa,2,Mi 11,10/11/2023
2583,Thursday,Vivo,2,38052.63,Rizwan Niazi,50,Karachi,Easypaisa,4,Vivo S1,10/12/2023
2584,Thursday,Samsung,3,34253.2,Majid Khan,58,Sheikhupura,Credit Card,3,Galaxy Note 20,10/12/2023
2585,Thursday,OnePlus,2,36968.97,Parveen Mirza,41,Quetta,Bank Transfer,4,OnePlus 8T,10/12/2023
2586,Thursday,Samsung,3,68315.47,Sohail Mengal,25,Lahore,Easypaisa,4,Galaxy Note 20,10/12/2023
2587,Friday,Samsung,6,61016.04,Arooj Khan,52,Peshawar,JazzCash,4,Galaxy Note 20,10/13/2023
2588,Friday,Samsung,3,52382.13,Hafsa Talpur,19,Karachi,JazzCash,5,Galaxy Note 20,10/13/2023
2589,Friday,Xiaomi,8,27428.74,Maryam Bhatti,50,Bahawalpur,Bank Transfer,4,Redmi Note 10,10/13/2023
2590,Friday,Apple,6,19910.38,Misbah Durrani,29,Islamabad,Easypaisa,4,iPhone 12,10/13/2023
2591,Saturday,Xiaomi,7,65286.02,Bilal Malik,39,Islamabad,Cash,2,Redmi Note 10,10/14/2023
2592,Saturday,Xiaomi,1,35384.53,Kiran Iqbal,30,Quetta,Easypaisa,2,Mi 11,10/14/2023
2593,Saturday,Samsung,3,26725.35,Sumera Syed,27,Sialkot,Cash,5,Galaxy S21,10/14/2023
2594,Sunday,Xiaomi,3,38255.25,Nasir Hashmi,34,Gujrat,Easypaisa,5,Redmi 9,10/15/2023
2595,Sunday,Samsung,2,65070.85,Rabia Niazi,22,Islamabad,Cash,4,Galaxy Note 20,10/15/2023
2596,Sunday,Apple,7,33224.04,Zara Javed,26,Islamabad,Cash,3,iPhone SE,10/15/2023
2597,Sunday,OnePlus,9,43758.46,Amber Wattoo,30,Islamabad,Easypaisa,3,OnePlus 8T,10/15/2023
2598,Monday,Samsung,4,58177.98,Misbah Ahmed,40,Multan,Bank Transfer,5,Galaxy Note 20,10/16/2023
2599,Monday,Apple,5,35627.95,Omar Pasha,47,Rawalpindi,JazzCash,3,iPhone 11,10/16/2023
2600,Monday,OnePlus,3,24012.51,Ahsan Tarar,21,Karachi,Cash,3,OnePlus 8T,10/16/2023
2601,Tuesday,Vivo,9,69671.54,Parveen Cheema,38,Faisalabad,Credit Card,2,Vivo S1,10/17/2023
2602,Tuesday,Samsung,4,67394.25,Mariam Baloch,26,Islamabad,Credit Card,5,Galaxy Note 20,10/17/2023
2603,Tuesday,Samsung,5,60608.75,Hina Gillani,24,Multan,Easypaisa,5,Galaxy Note 20,10/17/2023
2604,Wednesday,Vivo,1,51302.43,Omar Pasha,33,Faisalabad,Easypaisa,2,Vivo V20,10/18/2023
2605,Wednesday,Vivo,2,27691.94,Shabana Kazmi,40,Sahiwal,Easypaisa,3,Vivo Y51,10/18/2023
2606,Wednesday,Samsung,9,64804.78,Amna Qureshi,40,Sahiwal,Credit Card,3,Galaxy Note 20,10/18/2023
2607,Wednesday,Vivo,2,26533.4,Bushra Lodhi,48,Islamabad,JazzCash,5,Vivo Y51,10/18/2023
2608,Thursday,Xiaomi,5,58048.57,Muhammad Bhutto,22,Abbottabad,Easypaisa,3,Mi 11,10/19/2023
2609,Thursday,OnePlus,8,65095.49,Tariq Abbasi,23,Islamabad,Easypaisa,5,OnePlus 8T,10/19/2023
2610,Thursday,OnePlus,3,46180.23,Aroha Baloch,18,Islamabad,JazzCash,3,OnePlus 8T,10/19/2023
2611,Friday,OnePlus,6,58183.37,Waqas Farooq,45,Mardan,Cash,4,OnePlus Nord,10/20/2023
2612,Friday,Xiaomi,4,57501.71,Mohsin Durrani,35,Islamabad,Easypaisa,2,Redmi 9,10/20/2023
2613,Friday,Vivo,7,21589.47,Waqas Raza,41,Karachi,Credit Card,5,Vivo Y51,10/20/2023
2614,Friday,Apple,3,50075.47,Zara Niazi,30,Karachi,Credit Card,4,iPhone SE,10/20/2023
2615,Saturday,Vivo,6,15608.08,Yasir Talpur,50,Karachi,Easypaisa,3,Vivo V20,10/21/2023
2616,Saturday,Samsung,9,40471.01,Majid Baloch,27,Islamabad,Credit Card,5,Galaxy S21,10/21/2023
2617,Saturday,OnePlus,1,19734.13,Shahid Naqvi,24,Sheikhupura,JazzCash,4,OnePlus 8T,10/21/2023
2618,Saturday,Vivo,3,34980.97,Aisha Sheikh,54,Islamabad,Cash,2,Vivo Y51,10/21/2023
2619,Sunday,Apple,2,59978.92,Zubair Khoso,49,Gujranwala,Cash,5,iPhone SE,10/22/2023
2620,Sunday,Samsung,8,69230.07,Rimsha Pasha,39,Hyderabad,Easypaisa,5,Galaxy S21,10/22/2023
2621,Sunday,Xiaomi,7,29077.59,Fahad Javed,33,Islamabad,Easypaisa,2,Mi 11,10/22/2023
2622,Monday,Xiaomi,2,41917.34,Talha Iqbal,41,Sialkot,Cash,4,Redmi Note 10,10/23/2023
2623,Monday,Apple,6,40677.88,Parveen Wattoo,31,Abbottabad,Cash,5,iPhone SE,10/23/2023
2624,Monday,Samsung,3,67264.09,Muhammad Pasha,28,Karachi,Easypaisa,2,Galaxy Note 20,10/23/2023
2625,Tuesday,OnePlus,8,38715.02,Afshan Baig,36,Islamabad,Credit Card,4,OnePlus 8T,10/24/2023
2626,Tuesday,Vivo,3,51946.37,Madiha Iqbal,40,Karachi,Easypaisa,3,Vivo Y51,10/24/2023
2627,Tuesday,Samsung,9,65307.35,Saad Khattak,51,Multan,Bank Transfer,5,Galaxy S21,10/24/2023
2628,Tuesday,Xiaomi,1,32402.71,Bushra Syed,57,Lahore,Easypaisa,3,Redmi 9,10/24/2023
2629,Wednesday,Apple,5,64127.33,Zara Niazi,30,Sukkur,Easypaisa,3,iPhone 12,10/25/2023
2630,Wednesday,Apple,3,65047.37,Muhammad Niazi,56,Lahore,Easypaisa,5,iPhone 12,10/25/2023
2631,Wednesday,Vivo,6,65839.75,Ibrahim Baloch,45,Karachi,Easypaisa,3,Vivo Y51,10/25/2023
2632,Thursday,Apple,2,26226.77,Sumera Syed,57,Islamabad,Easypaisa,3,iPhone SE,10/26/2023
2633,Thursday,Apple,9,34021.34,Kashif Khoso,33,Faisalabad,Easypaisa,2,iPhone SE,10/26/2023
2634,Thursday,Samsung,6,62223.75,Javeria Butt,45,Islamabad,Credit Card,2,Galaxy Note 20,10/26/2023
2635,Friday,OnePlus,7,31549.71,Imran Bhatti,21,Sialkot,Easypaisa,4,OnePlus Nord,10/27/2023
2636,Friday,Vivo,5,46015.18,Muhammad Leghari,45,Gujranwala,Cash,5,Vivo Y51,10/27/2023
2637,Friday,Samsung,9,17083.27,Kamran Syed,29,Peshawar,Easypaisa,4,Galaxy Note 20,10/27/2023
2638,Saturday,OnePlus,1,13376.5,Fahad Abbasi,33,Rawalpindi,Credit Card,2,OnePlus Nord,10/28/2023
2639,Saturday,Samsung,5,34719.64,Tariq Ahmed,53,Sukkur,JazzCash,2,Galaxy A51,10/28/2023
2640,Saturday,Samsung,6,44734.99,Nida Naqvi,37,Rawalpindi,Cash,5,Galaxy A51,10/28/2023
2641,Saturday,Apple,7,33561.95,Mudassar Khoso,43,Karachi,Easypaisa,5,iPhone SE,10/28/2023
2642,Sunday,OnePlus,4,44664.15,Madiha Mengal,43,Lahore,Easypaisa,2,OnePlus 9,10/29/2023
2643,Sunday,Vivo,1,40905.06,Saad Leghari,39,Hyderabad,Cash,3,Vivo Y51,10/29/2023
2644,Sunday,Vivo,8,51142.43,Sumera Zardari,26,Sahiwal,Easypaisa,4,Vivo Y51,10/29/2023
2645,Sunday,OnePlus,4,48971.95,Rizwan Zardari,22,Abbottabad,Credit Card,2,OnePlus 8T,10/29/2023
2646,Monday,Apple,3,35454.74,Kashif Qureshi,34,Karachi,Easypaisa,2,iPhone 11,10/30/2023
